State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
MO,MO,2016,November,Number of Drug Overdose Deaths,1329,1338,100,0.017912100438032,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2016,December,Number of Drug Overdose Deaths,1386,1395,100,0.017774043433299,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,January,Number of Drug Overdose Deaths,1394,1404,100,0.020745894706605,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,February,Number of Drug Overdose Deaths,1388,1399,100,0.025346534653465,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,March,Number of Drug Overdose Deaths,1415,1426,100,0.022028857803723,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,April,Number of Drug Overdose Deaths,1403,1413,100,0.020522535322441,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,May,Number of Drug Overdose Deaths,1403,1413,100,0.020477278097188,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,June,Number of Drug Overdose Deaths,1403,1412,100,0.014169658038919,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,July,Number of Drug Overdose Deaths,1395,1403,100,0.012563011353822,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,August,Number of Drug Overdose Deaths,1392,1401,100,0.014119861939128,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,September,Number of Drug Overdose Deaths,1421,1431,100,0.017207396051685,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,October,Number of Drug Overdose Deaths,1428,1438,100,0.018781400153381,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,November,Number of Drug Overdose Deaths,1407,1419,100,0.02811313976916,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2017,December,Number of Drug Overdose Deaths,1398,1410,100,0.028036509766051,Numbers may differ from published reports using final data. See Technical Notes.
MO,MO,2018,January,Number of Drug Overdose Deaths,1396,1396,100,0.024679551449152,Underreported due to incomplete data.
MO,MO,2018,February,Number of Drug Overdose Deaths,1406,1410,100,0.021544096148223,Underreported due to incomplete data.
MO,MO,2018,March,Number of Drug Overdose Deaths,1404,1409,100,0.023108564033831,Underreported due to incomplete data.
MO,MO,2018,April,Number of Drug Overdose Deaths,1439,1445,100,0.02143918163581,Underreported due to incomplete data.
MO,MO,2018,May,Number of Drug Overdose Deaths,1453,1459,100,0.024465954095754,Underreported due to incomplete data.
MO,MO,2018,June,Number of Drug Overdose Deaths,1492,1505,100,0.027511998288142,Underreported due to incomplete data.
MS,MS,2015,January,Number of Deaths,29715,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,February,Number of Deaths,29969,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,March,Number of Deaths,30211,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,April,Number of Deaths,30303,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,May,Number of Deaths,30541,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,June,Number of Deaths,30703,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,July,Number of Deaths,30921,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,August,Number of Deaths,31052,,100,0.003220404482803,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,September,Number of Deaths,31070,,100,0.003218538783392,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,October,Number of Deaths,31167,,100,0.003208521833991,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,November,Number of Deaths,31127,,100,0.009637934911813,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,December,Number of Deaths,31006,,100,0.009675546668387,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,January,Number of Deaths,31049,,100,0.016103578215079,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,February,Number of Deaths,30918,,100,0.01940617116243,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,March,Number of Deaths,30894,,100,0.025894995792063,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,April,Number of Deaths,30800,,100,0.029220779220779,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,May,Number of Deaths,30752,,100,0.039021852237253,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,June,Number of Deaths,30689,,100,0.045618951415817,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,July,Number of Deaths,30590,,100,0.062111801242236,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,August,Number of Deaths,30681,,100,0.07170561585346,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,September,Number of Deaths,30644,,100,0.081582038898316,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,October,Number of Deaths,30712,,100,0.094425631674915,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,November,Number of Deaths,30844,,100,0.097263649332123,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,December,Number of Deaths,31016,,100,0.119293267990714,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,January,Number of Deaths,30972,,100,0.122691463257135,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,February,Number of Deaths,30969,,100,0.129161419484,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,March,Number of Deaths,31002,,100,0.125798335591252,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,April,Number of Deaths,31037,,100,0.154654122498953,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,May,Number of Deaths,30992,,100,0.151652039235932,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,June,Number of Deaths,31065,,100,0.167390954450346,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,July,Number of Deaths,31121,,100,0.163876482118184,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,August,Number of Deaths,30965,,100,0.171160988212498,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,September,Number of Deaths,31032,,100,0.186903841196185,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,October,Number of Deaths,31050,,100,0.202898550724638,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,November,Number of Deaths,31162,,100,0.202169308773506,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2017,December,Number of Deaths,31460,,100,0.222504767959313,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2018,January,Number of Deaths,32029,,100,0.249773642636361,Underreported due to incomplete data.
MS,MS,2018,February,Number of Deaths,32072,,100,0.26502868545772,Underreported due to incomplete data.
MS,MS,2018,March,Number of Deaths,31968,,100,0.28465965965966,Underreported due to incomplete data.
MS,MS,2018,April,Number of Deaths,32050,,100,0.268330733229329,Underreported due to incomplete data.
MS,MS,2018,May,Number of Deaths,31928,,99.5+,0.294412427962917,Underreported due to incomplete data.
MS,MS,2018,June,Number of Deaths,31953,,99.5+,0.300441273119895,Underreported due to incomplete data.
MS,MS,2015,January,Number of Drug Overdose Deaths,302,304,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,February,Number of Drug Overdose Deaths,302,304,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,March,Number of Drug Overdose Deaths,307,309,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,April,Number of Drug Overdose Deaths,322,324,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,May,Number of Drug Overdose Deaths,328,330,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,June,Number of Drug Overdose Deaths,329,331,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,July,Number of Drug Overdose Deaths,343,345,100,0,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,August,Number of Drug Overdose Deaths,348,350,100,0.003220404482803,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,September,Number of Drug Overdose Deaths,337,339,100,0.003218538783392,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,October,Number of Drug Overdose Deaths,331,333,100,0.003208521833991,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,November,Number of Drug Overdose Deaths,325,327,100,0.009637934911813,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2015,December,Number of Drug Overdose Deaths,333,335,100,0.009675546668387,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,January,Number of Drug Overdose Deaths,338,341,100,0.016103578215079,Numbers may differ from published reports using final data. See Technical Notes.
MS,MS,2016,February,Number of Drug Overdose Deaths,335,338,100,0.01940617116243,Numbers may differ from published reports using final data. See Technical Notes.
